id,id_short,municipio,group,year,value
0207502001,02001,Valdeganga,renta_media_por_hogar,2016,21758
0207501001,01001,Valdeganga,renta_media_por_hogar,2016,21915
0207601001,01001,Vianos,renta_media_por_hogar,2016,20567
0207801001,01001,Villalgordo del Júcar,renta_media_por_hogar,2016,19236
0207902001,02001,Villamalea,renta_media_por_hogar,2016,21255
0207901001,01001,Villamalea,renta_media_por_hogar,2016,20283
0208001001,01001,Villapalacios,renta_media_por_hogar,2016,22876
0208103004,03004,Villarrobledo,renta_media_por_hogar,2016,21507
0208103002,03002,Villarrobledo,renta_media_por_hogar,2016,23915
0208103003,03003,Villarrobledo,renta_media_por_hogar,2016,21887
0208103001,03001,Villarrobledo,renta_media_por_hogar,2016,26443
0208104003,04003,Villarrobledo,renta_media_por_hogar,2016,23093
0208104001,04001,Villarrobledo,renta_media_por_hogar,2016,23993
0208104002,04002,Villarrobledo,renta_media_por_hogar,2016,26565
0208104004,04004,Villarrobledo,renta_media_por_hogar,2016,22699
0208101001,01001,Villarrobledo,renta_media_por_hogar,2016,27864
0208101003,01003,Villarrobledo,renta_media_por_hogar,2016,22992
0208101002,01002,Villarrobledo,renta_media_por_hogar,2016,27663
0208102002,02002,Villarrobledo,renta_media_por_hogar,2016,22619
0208102001,02001,Villarrobledo,renta_media_por_hogar,2016,23164
0208102003,02003,Villarrobledo,renta_media_por_hogar,2016,20338
0208102004,02004,Villarrobledo,renta_media_por_hogar,2016,24902
0208201001,01001,Villatoya,renta_media_por_hogar,2016,16536
0208301001,01001,Villavaliente,renta_media_por_hogar,2016,16707
0208401001,01001,Villaverde de Guadalimar,renta_media_por_hogar,2016,15938
0208501001,01001,Viveros,renta_media_por_hogar,2016,20721
0208601001,01001,Yeste,renta_media_por_hogar,2016,18555
0208601003,01003,Yeste,renta_media_por_hogar,2016,14311
0300201001,01001,Agost,renta_media_por_hogar,2016,19363
0300201002,01002,Agost,renta_media_por_hogar,2016,23807
0300201003,01003,Agost,renta_media_por_hogar,2016,23458
0300301001,01001,Agres,renta_media_por_hogar,2016,22234
0300401001,01001,Aigües,renta_media_por_hogar,2016,24326
