Atlas de Distribución de Renta de los Hogares
Coruña, A
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
1503004015 Coruña, A sección 04015	9590.0	9496.0	22440.0	22438.0	
1503004018 Coruña, A sección 04018	9590.0	9559.0	22319.0	21991.0	
1503004019 Coruña, A sección 04019	8772.0	8918.0	20757.0	20717.0	
1503004020 Coruña, A sección 04020	10399.0	10319.0	23300.0	22842.0	
1503004021 Coruña, A sección 04021	8373.0	8770.0	18866.0	19442.0	
1503004022 Coruña, A sección 04022	8722.0	8721.0	21153.0	21156.0	
1503004023 Coruña, A sección 04023	12242.0	10822.0	29542.0	26439.0	
1503004024 Coruña, A sección 04024	11087.0	10967.0	26542.0	26009.0	
1503004025 Coruña, A sección 04025	9700.0	10230.0	23936.0	24974.0	
1503004026 Coruña, A sección 04026	8913.0	8716.0	22990.0	22953.0	
1503004028 Coruña, A sección 04028	10651.0	10417.0	26492.0	26290.0	
1503004029 Coruña, A sección 04029	11144.0	11028.0	26895.0	26764.0	
1503005 Coruña, A distrito 05	14396.0	13804.0	36378.0	34881.0	
1503005001 Coruña, A sección 05001	21334.0	19812.0	53793.0	49823.0	
1503005002 Coruña, A sección 05002	19975.0	19677.0	47737.0	47912.0	
1503005003 Coruña, A sección 05003	22368.0	18861.0	58761.0	49531.0	
1503005004 Coruña, A sección 05004	19417.0	18731.0	50300.0	48986.0	
1503005005 Coruña, A sección 05005	16052.0	15072.0	42944.0	40181.0	
1503005006 Coruña, A sección 05006	13691.0	13282.0	33056.0	32315.0	
1503005007 Coruña, A sección 05007	15026.0	14612.0	38419.0	37702.0	
1503005008 Coruña, A sección 05008	10907.0	10810.0	26440.0	26019.0	
1503005009 Coruña, A sección 05009	13974.0	13230.0	32475.0	30589.0	
1503005010 Coruña, A sección 05010	10188.0	9696.0	21924.0	20795.0	
1503005011 Coruña, A sección 05011	7853.0	7937.0	19750.0	20050.0	
1503005012 Coruña, A sección 05012	10780.0	10207.0	26459.0	24906.0	
1503005013 Coruña, A sección 05013	18202.0	18095.0	46301.0	46658.0	
1503005014 Coruña, A sección 05014	15784.0	15075.0	39355.0	37374.0	
1503005015 Coruña, A sección 05015	11110.0	11039.0	27736.0	27362.0	
1503005016 Coruña, A sección 05016	12616.0	12525.0	29437.0	28606.0	
1503005017 Coruña, A sección 05017	13319.0	13130.0	33229.0	32560.0	
1503005018 Coruña, A sección 05018	11974.0	11782.0	31448.0	31280.0	
1503005019 Coruña, A sección 05019	13469.0	12987.0	35228.0	33825.0	
