Atlas de Distribución de Renta de los Hogares
Palmas, Las
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
3501601051 Palmas de Gran Canaria, Las sección 01051	7253.0	7164.0	19462.0	19684.0	
3501601052 Palmas de Gran Canaria, Las sección 01052	7314.0	7056.0	19279.0	18196.0	
3501601053 Palmas de Gran Canaria, Las sección 01053	7725.0	7244.0	23732.0	23011.0	
3501601054 Palmas de Gran Canaria, Las sección 01054	8478.0	8108.0	24468.0	23845.0	
3501601055 Palmas de Gran Canaria, Las sección 01055	13453.0	12254.0	42480.0	39191.0	
3501601056 Palmas de Gran Canaria, Las sección 01056	14678.0	13555.0	44146.0	41297.0	
3501601057 Palmas de Gran Canaria, Las sección 01057	8705.0	8618.0	25332.0	24960.0	
3501601058 Palmas de Gran Canaria, Las sección 01058	9170.0	9047.0	28245.0	27697.0	
3501601059 Palmas de Gran Canaria, Las sección 01059	10881.0	10614.0	34880.0	34183.0	
3501601060 Palmas de Gran Canaria, Las sección 01060	8365.0	7622.0	24842.0	22697.0	
3501601061 Palmas de Gran Canaria, Las sección 01061	4756.0	4289.0	14989.0	13687.0	
3501601062 Palmas de Gran Canaria, Las sección 01062	6938.0	6549.0	19570.0	18944.0	
3501601063 Palmas de Gran Canaria, Las sección 01063	5994.0	5593.0	17837.0	17041.0	
3501602 Palmas de Gran Canaria, Las distrito 02	12750.0	12573.0	35500.0	34528.0	
3501602001 Palmas de Gran Canaria, Las sección 02001	16632.0	15464.0	46759.0	43215.0	
3501602002 Palmas de Gran Canaria, Las sección 02002	19709.0	19505.0	54910.0	54657.0	
3501602003 Palmas de Gran Canaria, Las sección 02003	18825.0	18633.0	53427.0	52871.0	
3501602004 Palmas de Gran Canaria, Las sección 02004	18902.0	18553.0	49185.0	46715.0	
3501602005 Palmas de Gran Canaria, Las sección 02005	15527.0	16220.0	40025.0	40480.0	
3501602006 Palmas de Gran Canaria, Las sección 02006	16345.0	15764.0	44294.0	41854.0	
3501602007 Palmas de Gran Canaria, Las sección 02007	6097.0	6009.0	16447.0	16458.0	
3501602009 Palmas de Gran Canaria, Las sección 02009	7201.0	7162.0	19273.0	19458.0	
3501602010 Palmas de Gran Canaria, Las sección 02010	6838.0	6457.0	17026.0	16455.0	
3501602011 Palmas de Gran Canaria, Las sección 02011	8402.0	8059.0	23822.0	23123.0	
3501602012 Palmas de Gran Canaria, Las sección 02012	8455.0	8110.0	25126.0	24542.0	
3501602013 Palmas de Gran Canaria, Las sección 02013	7920.0	7593.0	20868.0	19806.0	
3501602014 Palmas de Gran Canaria, Las sección 02014	9548.0	9382.0	25825.0	25150.0	
3501602015 Palmas de Gran Canaria, Las sección 02015	8388.0	8116.0	22606.0	21784.0	
3501602016 Palmas de Gran Canaria, Las sección 02016	10360.0	10393.0	27448.0	27669.0	
3501602018 Palmas de Gran Canaria, Las sección 02018	7911.0	7517.0	23623.0	22433.0	
3501602019 Palmas de Gran Canaria, Las sección 02019	8640.0	8269.0	23749.0	22777.0	
3501602020 Palmas de Gran Canaria, Las sección 02020	10080.0	9983.0	25335.0	24563.0	
3501602021 Palmas de Gran Canaria, Las sección 02021	7851.0	7708.0	21005.0	20754.0	
3501602022 Palmas de Gran Canaria, Las sección 02022	7641.0	7419.0	19601.0	20030.0	
3501602023 Palmas de Gran Canaria, Las sección 02023	7438.0	7048.0	21128.0	19908.0	
3501602025 Palmas de Gran Canaria, Las sección 02025	7427.0	7026.0	20233.0	19214.0	
3501602026 Palmas de Gran Canaria, Las sección 02026	9317.0	9184.0	24963.0	24193.0	
3501602027 Palmas de Gran Canaria, Las sección 02027	9004.0	8879.0	23551.0	23580.0	
3501602028 Palmas de Gran Canaria, Las sección 02028	16391.0	15793.0	43903.0	41839.0	
3501602029 Palmas de Gran Canaria, Las sección 02029	9630.0	9602.0	28955.0	28425.0	
3501602030 Palmas de Gran Canaria, Las sección 02030	6224.0	5756.0	18582.0	17588.0	
3501602032 Palmas de Gran Canaria, Las sección 02032	6413.0	5951.0	20156.0	18992.0	
3501602033 Palmas de Gran Canaria, Las sección 02033	15187.0	14889.0	44010.0	42161.0	
3501602034 Palmas de Gran Canaria, Las sección 02034	14586.0	14162.0	40940.0	38863.0	
3501602035 Palmas de Gran Canaria, Las sección 02035	15882.0	15408.0	41963.0	39750.0	
3501602036 Palmas de Gran Canaria, Las sección 02036	14221.0	14113.0	38998.0	37693.0	
3501602037 Palmas de Gran Canaria, Las sección 02037	26948.0	22933.0	75757.0	66992.0	
3501602038 Palmas de Gran Canaria, Las sección 02038	12620.0	12139.0	36390.0	34013.0	
3501602039 Palmas de Gran Canaria, Las sección 02039	14426.0	14685.0	39108.0	38699.0	
3501602040 Palmas de Gran Canaria, Las sección 02040	17246.0	16987.0	49925.0	47850.0	
3501602041 Palmas de Gran Canaria, Las sección 02041	10828.0	11005.0	30903.0	30680.0	
3501602042 Palmas de Gran Canaria, Las sección 02042	12280.0	12154.0	35421.0	33786.0	
3501602043 Palmas de Gran Canaria, Las sección 02043	11241.0	10845.0	31011.0	28919.0	
3501602044 Palmas de Gran Canaria, Las sección 02044	13252.0	12616.0	37227.0	35013.0	
3501602045 Palmas de Gran Canaria, Las sección 02045	12740.0	12668.0	35054.0	34216.0	
3501602046 Palmas de Gran Canaria, Las sección 02046	12467.0	12893.0	32495.0	32060.0	
3501602047 Palmas de Gran Canaria, Las sección 02047	17972.0	17716.0	53270.0	51576.0	
3501602048 Palmas de Gran Canaria, Las sección 02048	17757.0	16870.0	54585.0	50141.0	
3501602049 Palmas de Gran Canaria, Las sección 02049	18796.0	18485.0	53971.0	51158.0	
3501602050 Palmas de Gran Canaria, Las sección 02050	17920.0	18080.0	58469.0	56528.0	
3501602051 Palmas de Gran Canaria, Las sección 02051	18686.0	25424.0	57127.0	75078.0	
