Atlas de Distribución de Renta de los Hogares
Lugo
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
2703102001 Monforte de Lemos sección 02001	10556.0	10391.0	23649.0	23674.0	
2703102002 Monforte de Lemos sección 02002	11446.0	11151.0	25519.0	25031.0	
2703102003 Monforte de Lemos sección 02003	10037.0	9892.0	23443.0	23059.0	
2703102004 Monforte de Lemos sección 02004	8964.0	8851.0	21227.0	21086.0	
2703103 Monforte de Lemos distrito 03	9431.0	9295.0	22003.0	21936.0	
2703103001 Monforte de Lemos sección 03001	9995.0	10145.0	23621.0	24015.0	
2703103002 Monforte de Lemos sección 03002	9366.0	9182.0	20735.0	20593.0	
2703103003 Monforte de Lemos sección 03003	9000.0	8672.0	21990.0	21582.0	
27032 Monterroso	9045.0	8862.0	21085.0	20735.0	
2703201 Monterroso distrito 01	9169.0	9042.0	21518.0	21290.0	
2703201001 Monterroso sección 01001	9461.0	9411.0	22101.0	22085.0	
2703201002 Monterroso sección 01002	8341.0	8002.0	19833.0	19020.0	
2703202 Monterroso distrito 02	8671.0	8320.0	19817.0	19101.0	
2703202001 Monterroso sección 02001	8671.0	8320.0	19817.0	19101.0	
27033 Muras	9952.0	9909.0	21613.0	21644.0	
2703301 Muras distrito 01	9952.0	9909.0	21613.0	21644.0	
2703301001 Muras sección 01001	9952.0	9909.0	21613.0	21644.0	
27034 Navia de Suarna	10024.0	9877.0	21845.0	21528.0	
2703401 Navia de Suarna distrito 01	10024.0	9877.0	21845.0	21528.0	
2703401001 Navia de Suarna sección 01001	10024.0	9877.0	21845.0	21528.0	
27035 Negueira de Muñiz	8543.0	9111.0	18294.0	19741.0	
2703501 Negueira de Muñiz distrito 01	8543.0	9111.0	18294.0	19741.0	
2703501001 Negueira de Muñiz sección 01001	8543.0	9111.0	18294.0	19741.0	
27037 Nogais, As	9529.0	9303.0	23146.0	23018.0	
2703701 Nogais, As distrito 01	9529.0	9303.0	23146.0	23018.0	
2703701001 Nogais, As sección 01001	9529.0	9303.0	23146.0	23018.0	
27038 Ourol	10641.0	9828.0	22554.0	20949.0	
2703801 Ourol distrito 01	10641.0	9828.0	22554.0	20949.0	
2703801001 Ourol sección 01001	10641.0	9828.0	22554.0	20949.0	
27039 Outeiro de Rei	11062.0	10898.0	28280.0	28053.0	
2703901 Outeiro de Rei distrito 01	11062.0	10898.0	28280.0	28053.0	
2703901001 Outeiro de Rei sección 01001	11165.0	11019.0	30237.0	30038.0	
2703901002 Outeiro de Rei sección 01002	10610.0	10243.0	26407.0	25899.0	
2703901003 Outeiro de Rei sección 01003	9885.0	9969.0	25428.0	25925.0	
2703901004 Outeiro de Rei sección 01004	11335.0	10969.0	25131.0	24600.0	
2703901005 Outeiro de Rei sección 01005	11894.0	11843.0	31357.0	31056.0	
27040 Palas de Rei	9613.0	9356.0	21650.0	21411.0	
2704001 Palas de Rei distrito 01	9613.0	9356.0	21650.0	21411.0	
2704001001 Palas de Rei sección 01001	10398.0	10105.0	21868.0	21658.0	
2704001002 Palas de Rei sección 01002	8994.0	8458.0	22432.0	21389.0	
2704001003 Palas de Rei sección 01003	8965.0	8853.0	20257.0	20285.0	
2704001004 Palas de Rei sección 01004	9576.0	9483.0	22390.0	22447.0	
27041 Pantón	9696.0	9757.0	20236.0	20430.0	
2704101 Pantón distrito 01	9696.0	9757.0	20236.0	20430.0	
2704101001 Pantón sección 01001	10094.0	10138.0	21749.0	21828.0	
2704101002 Pantón sección 01002	9016.0	9124.0	17859.0	18268.0	
27042 Paradela	9042.0	8582.0	26749.0	25434.0	
2704201 Paradela distrito 01	9042.0	8582.0	26749.0	25434.0	
2704201001 Paradela sección 01001	9652.0	9180.0	28163.0	27052.0	
2704201002 Paradela sección 01002	8433.0	7983.0	25299.0	23796.0	
27043 Páramo, O	8960.0	8762.0	25197.0	25085.0	
2704301 Páramo, O distrito 01	9263.0	9126.0	24469.0	24668.0	
2704301001 Páramo, O sección 01001	9263.0	9126.0	24469.0	24668.0	
2704302 Páramo, O distrito 02	8590.0	8318.0	26227.0	25664.0	
2704302001 Páramo, O sección 02001	8590.0	8318.0	26227.0	25664.0	
27044 Pastoriza, A	8960.0	8704.0	24998.0	24538.0	
2704401 Pastoriza, A distrito 01	8960.0	8704.0	24998.0	24538.0	
2704401001 Pastoriza, A sección 01001	9438.0	9340.0	26227.0	26255.0	
2704401002 Pastoriza, A sección 01002	8419.0	8118.0	23686.0	23247.0	
2704401003 Pastoriza, A sección 01003	8898.0	8500.0	24736.0	23644.0	
27045 Pedrafita do Cebreiro	10515.0	10517.0	26866.0	27065.0	
2704501 Pedrafita do Cebreiro distrito 01	10515.0	10517.0	26866.0	27065.0	
2704501001 Pedrafita do Cebreiro sección 01001	10515.0	10517.0	26866.0	27065.0	
27047 Pobra do Brollón, A	10030.0	9881.0	20866.0	20491.0	
2704701 Pobra do Brollón, A distrito 01	10030.0	9881.0	20866.0	20491.0	
2704701001 Pobra do Brollón, A sección 01001	10193.0	9776.0	21668.0	20497.0	
2704701002 Pobra do Brollón, A sección 01002	9894.0	9969.0	20228.0	20485.0	
27046 Pol	9486.0	9205.0	24077.0	23961.0	
2704601 Pol distrito 01	9486.0	9205.0	24077.0	23961.0	
2704601001 Pol sección 01001	9273.0	9430.0	21695.0	22667.0	
2704601002 Pol sección 01002	9661.0	9021.0	26373.0	25193.0	
