Atlas de Distribución de Renta de los Hogares
Avila
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
0510001001 Hornillo, El sección 01001	10390.0	10782.0	22445.0	23611.0	
05102 Hoyo de Pinares, El	7433.0	7157.0	18138.0	17530.0	
0510201 Hoyo de Pinares, El distrito 01	7433.0	7157.0	18138.0	17530.0	
0510201001 Hoyo de Pinares, El sección 01001	7460.0	7022.0	17927.0	16999.0	
0510201002 Hoyo de Pinares, El sección 01002	7409.0	7278.0	18332.0	18012.0	
05101 Hoyocasero	11153.0	11396.0	20945.0	21549.0	
0510101 Hoyocasero distrito 01	11153.0	11396.0	20945.0	21549.0	
0510101001 Hoyocasero sección 01001	11153.0	11396.0	20945.0	21549.0	
05103 Hoyorredondo	.	.	.	.	
0510301 Hoyorredondo distrito 01	.	.	.	.	
0510301001 Hoyorredondo sección 01001	.	.	.	.	
05106 Hoyos de Miguel Muñoz	.	.	.	.	
0510601 Hoyos de Miguel Muñoz distrito 01	.	.	.	.	
0510601001 Hoyos de Miguel Muñoz sección 01001	.	.	.	.	
05104 Hoyos del Collado	.	.	.	.	
0510401 Hoyos del Collado distrito 01	.	.	.	.	
0510401001 Hoyos del Collado sección 01001	.	.	.	.	
05105 Hoyos del Espino	11445.0	10435.0	27129.0	24968.0	
0510501 Hoyos del Espino distrito 01	11445.0	10435.0	27129.0	24968.0	
0510501001 Hoyos del Espino sección 01001	11445.0	10435.0	27129.0	24968.0	
05107 Hurtumpascual	.	.	.	.	
0510701 Hurtumpascual distrito 01	.	.	.	.	
0510701001 Hurtumpascual sección 01001	.	.	.	.	
05108 Junciana	.	.	.	.	
0510801 Junciana distrito 01	.	.	.	.	
0510801001 Junciana sección 01001	.	.	.	.	
05109 Langa	8976.0	8735.0	23730.0	23387.0	
0510901 Langa distrito 01	8976.0	8735.0	23730.0	23387.0	
0510901001 Langa sección 01001	8976.0	8735.0	23730.0	23387.0	
05110 Lanzahíta	7360.0	7226.0	16471.0	15834.0	
0511001 Lanzahíta distrito 01	7360.0	7226.0	16471.0	15834.0	
0511001001 Lanzahíta sección 01001	7360.0	7226.0	16471.0	15834.0	
05113 Llanos de Tormes, Los	.	.	.	.	
0511301 Llanos de Tormes, Los distrito 01	.	.	.	.	
0511301001 Llanos de Tormes, Los sección 01001	.	.	.	.	
05112 Losar del Barco, El	9564.0	9173.0	18780.0	18013.0	
0511201 Losar del Barco, El distrito 01	9564.0	9173.0	18780.0	18013.0	
0511201001 Losar del Barco, El sección 01001	9564.0	9173.0	18780.0	18013.0	
05114 Madrigal de las Altas Torres	8178.0	8027.0	20015.0	19784.0	
0511401 Madrigal de las Altas Torres distrito 01	8063.0	7855.0	20308.0	19769.0	
0511401001 Madrigal de las Altas Torres sección 01001	8063.0	7855.0	20308.0	19769.0	
0511402 Madrigal de las Altas Torres distrito 02	8319.0	8241.0	19680.0	19801.0	
0511402001 Madrigal de las Altas Torres sección 02001	8319.0	8241.0	19680.0	19801.0	
05115 Maello	9900.0	10306.0	19295.0	20065.0	
0511501 Maello distrito 01	9900.0	10306.0	19295.0	20065.0	
0511501001 Maello sección 01001	9900.0	10306.0	19295.0	20065.0	
05116 Malpartida de Corneja	9536.0	8617.0	19244.0	17086.0	
0511601 Malpartida de Corneja distrito 01	9536.0	8617.0	19244.0	17086.0	
0511601001 Malpartida de Corneja sección 01001	9536.0	8617.0	19244.0	17086.0	
05117 Mamblas	8549.0	9078.0	20172.0	21930.0	
0511701 Mamblas distrito 01	8549.0	9078.0	20172.0	21930.0	
0511701001 Mamblas sección 01001	8549.0	9078.0	20172.0	21930.0	
05118 Mancera de Arriba	.	.	.	.	
0511801 Mancera de Arriba distrito 01	.	.	.	.	
0511801001 Mancera de Arriba sección 01001	.	.	.	.	
05119 Manjabálago y Ortigosa de Rioalmar	.	.	.	.	
0511901 Manjabálago y Ortigosa de Rioalmar distrito 01	.	.	.	.	
0511901001 Manjabálago y Ortigosa de Rioalmar sección 01001	.	.	.	.	
05120 Marlín	.	.	.	.	
0512001 Marlín distrito 01	.	.	.	.	
0512001001 Marlín sección 01001	.	.	.	.	
05121 Martiherrero	11136.0	11138.0	27612.0	27619.0	
0512101 Martiherrero distrito 01	11136.0	11138.0	27612.0	27619.0	
0512101001 Martiherrero sección 01001	11136.0	11138.0	27612.0	27619.0	
05122 Martínez	8934.0	9032.0	17468.0	17173.0	
0512201 Martínez distrito 01	8934.0	9032.0	17468.0	17173.0	
0512201001 Martínez sección 01001	8934.0	9032.0	17468.0	17173.0	
05123 Mediana de Voltoya	12733.0	11982.0	28787.0	27023.0	
0512301 Mediana de Voltoya distrito 01	12733.0	11982.0	28787.0	27023.0	
0512301001 Mediana de Voltoya sección 01001	12733.0	11982.0	28787.0	27023.0	
05124 Medinilla	10369.0	9761.0	16430.0	16025.0	
0512401 Medinilla distrito 01	10369.0	9761.0	16430.0	16025.0	
0512401001 Medinilla sección 01001	10369.0	9761.0	16430.0	16025.0	
05125 Mengamuñoz	.	.	.	.	
0512501 Mengamuñoz distrito 01	.	.	.	.	
0512501001 Mengamuñoz sección 01001	.	.	.	.	
05126 Mesegar de Corneja	.	.	.	.	
0512601 Mesegar de Corneja distrito 01	.	.	.	.	
0512601001 Mesegar de Corneja sección 01001	.	.	.	.	
05127 Mijares	8791.0	8252.0	18645.0	17659.0	
0512701 Mijares distrito 01	8791.0	8252.0	18645.0	17659.0	
0512701001 Mijares sección 01001	8791.0	8252.0	18645.0	17659.0	
05128 Mingorría	9838.0	9624.0	22935.0	22253.0	
0512801 Mingorría distrito 01	9838.0	9624.0	22935.0	22253.0	
0512801001 Mingorría sección 01001	9838.0	9624.0	22935.0	22253.0	
05129 Mirón, El	10811.0	11051.0	19459.0	19377.0	
