Atlas de Distribución de Renta de los Hogares
Alicante
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
0301403034 Alicante/Alacant sección 03034	8276.0	8269.0	19465.0	19066.0	
0301403035 Alicante/Alacant sección 03035	7793.0	7713.0	19956.0	19913.0	
0301403036 Alicante/Alacant sección 03036	13133.0	12778.0	36489.0	34297.0	
0301403037 Alicante/Alacant sección 03037	11686.0	11603.0	34498.0	33970.0	
0301403038 Alicante/Alacant sección 03038	11057.0	10971.0	29259.0	28495.0	
0301403039 Alicante/Alacant sección 03039	11200.0	10852.0	31884.0	30837.0	
0301403040 Alicante/Alacant sección 03040	10361.0	10004.0	27679.0	27065.0	
0301404 Alicante/Alacant distrito 04	11346.0	11099.0	30771.0	29791.0	
0301404001 Alicante/Alacant sección 04001	2897.0	2729.0	10001.0	9591.0	
0301404002 Alicante/Alacant sección 04002	11852.0	11659.0	33319.0	32009.0	
0301404003 Alicante/Alacant sección 04003	14708.0	14775.0	41413.0	41190.0	
0301404004 Alicante/Alacant sección 04004	2897.0	2729.0	10001.0	9591.0	
0301404005 Alicante/Alacant sección 04005	11140.0	10956.0	28215.0	27376.0	
0301404006 Alicante/Alacant sección 04006	3613.0	3674.0	10628.0	10755.0	
0301404007 Alicante/Alacant sección 04007	5505.0	5367.0	15348.0	14882.0	
0301404008 Alicante/Alacant sección 04008	4340.0	4190.0	13049.0	12636.0	
0301404009 Alicante/Alacant sección 04009	3642.0	3606.0	10766.0	10261.0	
0301404010 Alicante/Alacant sección 04010	3348.0	3332.0	11324.0	10561.0	
0301404012 Alicante/Alacant sección 04012	3326.0	3018.0	11536.0	10613.0	
0301404013 Alicante/Alacant sección 04013	4722.0	3559.0	15010.0	11509.0	
0301404014 Alicante/Alacant sección 04014	4864.0	4871.0	15034.0	14440.0	
0301404015 Alicante/Alacant sección 04015	6428.0	6633.0	15826.0	16502.0	
0301404016 Alicante/Alacant sección 04016	18423.0	18446.0	49150.0	48772.0	
0301404017 Alicante/Alacant sección 04017	12967.0	11993.0	36190.0	33723.0	
0301404018 Alicante/Alacant sección 04018	12473.0	12586.0	25066.0	24699.0	
0301404019 Alicante/Alacant sección 04019	13843.0	13722.0	36112.0	35725.0	
0301404020 Alicante/Alacant sección 04020	13166.0	12853.0	34282.0	33237.0	
0301404021 Alicante/Alacant sección 04021	14410.0	13994.0	37853.0	36380.0	
0301404022 Alicante/Alacant sección 04022	14464.0	14467.0	28851.0	28093.0	
0301404023 Alicante/Alacant sección 04023	8737.0	8642.0	22642.0	21864.0	
0301404024 Alicante/Alacant sección 04024	8017.0	7671.0	19697.0	19171.0	
0301404025 Alicante/Alacant sección 04025	5512.0	5387.0	16272.0	15647.0	
0301404026 Alicante/Alacant sección 04026	19671.0	17782.0	59751.0	54213.0	
0301404027 Alicante/Alacant sección 04027	14409.0	14408.0	38993.0	38262.0	
0301404028 Alicante/Alacant sección 04028	14346.0	13430.0	32959.0	30120.0	
0301404029 Alicante/Alacant sección 04029	7802.0	7663.0	19896.0	19247.0	
0301404030 Alicante/Alacant sección 04030	9748.0	9809.0	22269.0	22034.0	
0301404031 Alicante/Alacant sección 04031	13276.0	13521.0	27966.0	28153.0	
0301404032 Alicante/Alacant sección 04032	16271.0	15708.0	42253.0	40815.0	
0301404033 Alicante/Alacant sección 04033	13573.0	13672.0	35731.0	36450.0	
0301404034 Alicante/Alacant sección 04034	15104.0	15631.0	41159.0	42559.0	
0301404035 Alicante/Alacant sección 04035	11170.0	10851.0	27533.0	26489.0	
0301404036 Alicante/Alacant sección 04036	12334.0	12188.0	29207.0	28174.0	
0301404037 Alicante/Alacant sección 04037	21425.0	19293.0	56183.0	50635.0	
0301404038 Alicante/Alacant sección 04038	13077.0	12839.0	28934.0	27975.0	
0301404039 Alicante/Alacant sección 04039	13647.0	13372.0	31730.0	31586.0	
0301404040 Alicante/Alacant sección 04040	13372.0	13247.0	38601.0	37402.0	
0301404041 Alicante/Alacant sección 04041	10998.0	11180.0	29569.0	30154.0	
0301404042 Alicante/Alacant sección 04042	13117.0	13227.0	36046.0	35369.0	
0301404043 Alicante/Alacant sección 04043	14644.0	14096.0	41774.0	39416.0	
0301404044 Alicante/Alacant sección 04044	13395.0	14340.0	43278.0	45285.0	
0301404045 Alicante/Alacant sección 04045	14117.0	14064.0	45750.0	44898.0	
0301404046 Alicante/Alacant sección 04046	15185.0	14579.0	51720.0	48998.0	
0301405 Alicante/Alacant distrito 05	7728.0	7612.0	21097.0	20522.0	
0301405001 Alicante/Alacant sección 05001	9064.0	8740.0	23805.0	22274.0	
0301405002 Alicante/Alacant sección 05002	8492.0	8718.0	21391.0	21879.0	
0301405003 Alicante/Alacant sección 05003	9578.0	9655.0	23981.0	24164.0	
0301405004 Alicante/Alacant sección 05004	9171.0	9032.0	24303.0	23335.0	
0301405005 Alicante/Alacant sección 05005	6581.0	6524.0	16788.0	16635.0	
0301405006 Alicante/Alacant sección 05006	9317.0	9138.0	25116.0	24320.0	
0301405007 Alicante/Alacant sección 05007	8917.0	8598.0	24041.0	23313.0	
0301405008 Alicante/Alacant sección 05008	7106.0	6728.0	19848.0	18756.0	
0301405009 Alicante/Alacant sección 05009	10099.0	10443.0	28587.0	29088.0	
0301405010 Alicante/Alacant sección 05010	4704.0	4492.0	14328.0	13261.0	
0301405012 Alicante/Alacant sección 05012	4793.0	4955.0	14547.0	14662.0	
0301405014 Alicante/Alacant sección 05014	5228.0	5279.0	13784.0	13589.0	
0301405015 Alicante/Alacant sección 05015	4287.0	4305.0	12769.0	12662.0	
0301405016 Alicante/Alacant sección 05016	4272.0	4294.0	13301.0	13074.0	
0301405017 Alicante/Alacant sección 05017	5790.0	5466.0	15765.0	14657.0	
0301405018 Alicante/Alacant sección 05018	8476.0	8089.0	22959.0	21985.0	
0301405019 Alicante/Alacant sección 05019	6526.0	6559.0	17663.0	17403.0	
0301405020 Alicante/Alacant sección 05020	4761.0	4691.0	13690.0	13375.0	
0301405022 Alicante/Alacant sección 05022	8455.0	8262.0	23019.0	22968.0	
0301405023 Alicante/Alacant sección 05023	10679.0	10276.0	27249.0	25964.0	
0301405024 Alicante/Alacant sección 05024	9734.0	9582.0	24270.0	22795.0	
0301405025 Alicante/Alacant sección 05025	10029.0	9604.0	25898.0	24560.0	
0301405026 Alicante/Alacant sección 05026	8626.0	8419.0	24256.0	23812.0	
0301406 Alicante/Alacant distrito 06	10304.0	10019.0	27616.0	26644.0	
0301406001 Alicante/Alacant sección 06001	10482.0	10260.0	24038.0	23885.0	
0301406002 Alicante/Alacant sección 06002	14321.0	13749.0	35215.0	34812.0	
0301406003 Alicante/Alacant sección 06003	9277.0	9324.0	22888.0	22717.0	
0301406004 Alicante/Alacant sección 06004	8785.0	8631.0	22052.0	21452.0	
0301406005 Alicante/Alacant sección 06005	10003.0	9998.0	23913.0	24109.0	
0301406006 Alicante/Alacant sección 06006	11009.0	10644.0	25526.0	24532.0	
0301406007 Alicante/Alacant sección 06007	7136.0	6880.0	18126.0	16729.0	
0301406008 Alicante/Alacant sección 06008	11836.0	11417.0	28889.0	27587.0	
0301406009 Alicante/Alacant sección 06009	10035.0	9919.0	26891.0	26684.0	
0301406010 Alicante/Alacant sección 06010	12003.0	11256.0	32733.0	30928.0	
0301406011 Alicante/Alacant sección 06011	13597.0	13432.0	36339.0	35710.0	
0301406012 Alicante/Alacant sección 06012	8394.0	8294.0	22293.0	21791.0	
0301406013 Alicante/Alacant sección 06013	7220.0	7110.0	19985.0	19618.0	
