Atlas de Distribución de Renta de los Hogares
null
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
3205405006 Ourense sección 05006	6993.0	6881.0	16508.0	16517.0	
3205405008 Ourense sección 05008	8599.0	8356.0	20624.0	20241.0	
3205405009 Ourense sección 05009	8844.0	8529.0	19946.0	19743.0	
3205405010 Ourense sección 05010	10701.0	10400.0	26682.0	25905.0	
3205405011 Ourense sección 05011	9004.0	8752.0	21062.0	20276.0	
3205405012 Ourense sección 05012	10361.0	10429.0	25636.0	26074.0	
3205405013 Ourense sección 05013	10513.0	10226.0	20644.0	20655.0	
3205405014 Ourense sección 05014	9676.0	9432.0	23340.0	22900.0	
3205405015 Ourense sección 05015	9968.0	10164.0	22683.0	22714.0	
3205405016 Ourense sección 05016	11182.0	10570.0	26070.0	25670.0	
3205405017 Ourense sección 05017	10332.0	10747.0	24921.0	24984.0	
3205405018 Ourense sección 05018	8794.0	8685.0	23093.0	23151.0	
3205405019 Ourense sección 05019	9128.0	9207.0	23735.0	24348.0	
3205405020 Ourense sección 05020	9812.0	9671.0	23416.0	23674.0	
3205405021 Ourense sección 05021	10455.0	10041.0	25653.0	24616.0	
32055 Paderne de Allariz	10930.0	10807.0	24506.0	24244.0	
3205501 Paderne de Allariz distrito 01	10930.0	10807.0	24506.0	24244.0	
3205501001 Paderne de Allariz sección 01001	10930.0	10807.0	24506.0	24244.0	
32056 Padrenda	8123.0	7848.0	18866.0	17945.0	
3205601 Padrenda distrito 01	8123.0	7848.0	18866.0	17945.0	
3205601001 Padrenda sección 01001	9434.0	8739.0	19512.0	18326.0	
3205601002 Padrenda sección 01002	7102.0	7119.0	18241.0	17578.0	
32057 Parada de Sil	12071.0	12392.0	23826.0	24691.0	
3205701 Parada de Sil distrito 01	12071.0	12392.0	23826.0	24691.0	
3205701001 Parada de Sil sección 01001	12071.0	12392.0	23826.0	24691.0	
32058 Pereiro de Aguiar, O	11669.0	11459.0	29147.0	28939.0	
3205801 Pereiro de Aguiar, O distrito 01	10194.0	10067.0	25983.0	26189.0	
3205801001 Pereiro de Aguiar, O sección 01001	10113.0	9897.0	26561.0	26871.0	
3205801002 Pereiro de Aguiar, O sección 01002	10277.0	10244.0	25433.0	25539.0	
3205802 Pereiro de Aguiar, O distrito 02	12520.0	12280.0	30918.0	30487.0	
3205802001 Pereiro de Aguiar, O sección 02001	12368.0	12308.0	31478.0	31584.0	
3205802002 Pereiro de Aguiar, O sección 02002	13263.0	12829.0	31043.0	30163.0	
3205802003 Pereiro de Aguiar, O sección 02003	11643.0	11325.0	29500.0	28717.0	
32059 Peroxa, A	10286.0	9997.0	21928.0	21405.0	
3205901 Peroxa, A distrito 01	10122.0	9853.0	21725.0	21219.0	
3205901001 Peroxa, A sección 01001	10122.0	9853.0	21725.0	21219.0	
3205902 Peroxa, A distrito 02	10393.0	10134.0	22060.0	21582.0	
3205902001 Peroxa, A sección 02001	10393.0	10134.0	22060.0	21582.0	
32060 Petín	9938.0	9548.0	22596.0	22248.0	
3206001 Petín distrito 01	9938.0	9548.0	22596.0	22248.0	
3206001001 Petín sección 01001	9938.0	9548.0	22596.0	22248.0	
32061 Piñor	9544.0	9615.0	22952.0	23601.0	
3206101 Piñor distrito 01	9544.0	9615.0	22952.0	23601.0	
3206101001 Piñor sección 01001	9544.0	9615.0	22952.0	23601.0	
32063 Pobra de Trives, A	10484.0	10638.0	23206.0	23731.0	
3206301 Pobra de Trives, A distrito 01	10484.0	10638.0	23206.0	23731.0	
3206301001 Pobra de Trives, A sección 01001	11213.0	11229.0	25622.0	26005.0	
3206301002 Pobra de Trives, A sección 01002	9260.0	9678.0	19472.0	20374.0	
32064 Pontedeva	9553.0	9159.0	22083.0	21847.0	
3206401 Pontedeva distrito 01	9553.0	9159.0	22083.0	21847.0	
3206401001 Pontedeva sección 01001	9553.0	9159.0	22083.0	21847.0	
32062 Porqueira	9332.0	9387.0	21274.0	21625.0	
3206201 Porqueira distrito 01	9332.0	9387.0	21274.0	21625.0	
3206201001 Porqueira sección 01001	9332.0	9387.0	21274.0	21625.0	
32065 Punxín	10240.0	9807.0	22171.0	21570.0	
3206501 Punxín distrito 01	10240.0	9807.0	22171.0	21570.0	
3206501001 Punxín sección 01001	10240.0	9807.0	22171.0	21570.0	
32066 Quintela de Leirado	9338.0	9123.0	17547.0	16877.0	
3206601 Quintela de Leirado distrito 01	9338.0	9123.0	17547.0	16877.0	
3206601001 Quintela de Leirado sección 01001	9338.0	9123.0	17547.0	16877.0	
