Atlas de Distribución de Renta de los Hogares
Palencia
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
3412005014 Palencia sección 05014	11500.0	11220.0	27065.0	25738.0	
3412005015 Palencia sección 05015	13950.0	13400.0	36197.0	35128.0	
3412006 Palencia distrito 06	10051.0	9699.0	24599.0	23832.0	
3412006001 Palencia sección 06001	11659.0	11162.0	28143.0	27011.0	
3412006002 Palencia sección 06002	9294.0	9022.0	21453.0	20546.0	
3412006003 Palencia sección 06003	9032.0	8812.0	24633.0	23663.0	
3412006004 Palencia sección 06004	9345.0	8888.0	22428.0	21544.0	
3412006005 Palencia sección 06005	9702.0	9440.0	21483.0	20906.0	
3412006006 Palencia sección 06006	10625.0	10266.0	26738.0	26407.0	
3412006007 Palencia sección 06007	10644.0	10212.0	24917.0	24728.0	
3412006008 Palencia sección 06008	""	10342.0	""	23754.0	
3412007 Palencia distrito 07	12056.0	11781.0	28512.0	28052.0	
3412007001 Palencia sección 07001	14454.0	13803.0	33538.0	32545.0	
3412007002 Palencia sección 07002	9311.0	9118.0	20526.0	19755.0	
3412007003 Palencia sección 07003	12066.0	11807.0	28692.0	27904.0	
3412007004 Palencia sección 07004	12773.0	12410.0	29638.0	29016.0	
3412007005 Palencia sección 07005	12227.0	12235.0	27218.0	27109.0	
3412007006 Palencia sección 07006	13952.0	14131.0	31300.0	32397.0	
3412007007 Palencia sección 07007	12110.0	11674.0	26877.0	26555.0	
3412007008 Palencia sección 07008	8529.0	8481.0	18758.0	18724.0	
3412007009 Palencia sección 07009	10166.0	9759.0	25214.0	24458.0	
3412007010 Palencia sección 07010	13088.0	12885.0	31254.0	30917.0	
3412007011 Palencia sección 07011	11070.0	10676.0	25449.0	24367.0	
3412007012 Palencia sección 07012	12168.0	11893.0	28305.0	28076.0	
3412007013 Palencia sección 07013	12000.0	11995.0	27489.0	27770.0	
3412007014 Palencia sección 07014	14722.0	15002.0	32606.0	33560.0	
3412007015 Palencia sección 07015	14157.0	13995.0	32696.0	32919.0	
3412007016 Palencia sección 07016	12221.0	12032.0	29272.0	29428.0	
3412007017 Palencia sección 07017	12289.0	12135.0	30021.0	30061.0	
3412007018 Palencia sección 07018	13120.0	12576.0	32895.0	30974.0	
3412007019 Palencia sección 07019	8335.0	7464.0	23966.0	22075.0	
3412007020 Palencia sección 07020	11760.0	11499.0	29412.0	28573.0	
34121 Palenzuela	10044.0	9526.0	23111.0	21773.0	
3412101 Palenzuela distrito 01	10044.0	9526.0	23111.0	21773.0	
3412101001 Palenzuela sección 01001	10044.0	9526.0	23111.0	21773.0	
34122 Páramo de Boedo	.	.	.	.	
3412201 Páramo de Boedo distrito 01	.	.	.	.	
3412201001 Páramo de Boedo sección 01001	.	.	.	.	
34123 Paredes de Nava	9981.0	9662.0	24568.0	24025.0	
3412301 Paredes de Nava distrito 01	9981.0	9662.0	24568.0	24025.0	
3412301001 Paredes de Nava sección 01001	9974.0	9732.0	23880.0	23414.0	
3412301002 Paredes de Nava sección 01002	9988.0	9587.0	25335.0	24725.0	
34124 Payo de Ojeda	.	.	.	.	
3412401 Payo de Ojeda distrito 01	.	.	.	.	
3412401001 Payo de Ojeda sección 01001	.	.	.	.	
34125 Pedraza de Campos	.	.	.	.	
3412501 Pedraza de Campos distrito 01	.	.	.	.	
3412501001 Pedraza de Campos sección 01001	.	.	.	.	
34126 Pedrosa de la Vega	8714.0	8786.0	23306.0	23021.0	
3412601 Pedrosa de la Vega distrito 01	8714.0	8786.0	23306.0	23021.0	
3412601001 Pedrosa de la Vega sección 01001	8714.0	8786.0	23306.0	23021.0	
34127 Perales	.	.	.	.	
3412701 Perales distrito 01	.	.	.	.	
3412701001 Perales sección 01001	.	.	.	.	
34904 Pernía, La	11358.0	11583.0	24546.0	26024.0	
3490401 Pernía, La distrito 01	11358.0	11583.0	24546.0	26024.0	
3490401001 Pernía, La sección 01001	11358.0	11583.0	24546.0	26024.0	
