Atlas de Distribución de Renta de los Hogares
Tarragona
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
4306002001 Flix sección 02001	14771.0	15715.0	32306.0	33229.0	
43061 Forès	.	.	.	.	
4306101 Forès distrito 01	.	.	.	.	
4306101001 Forès sección 01001	.	.	.	.	
43062 Freginals	9058.0	9399.0	23606.0	24089.0	
4306201 Freginals distrito 01	9058.0	9399.0	23606.0	24089.0	
4306201001 Freginals sección 01001	9058.0	9399.0	23606.0	24089.0	
43063 Galera, La	8552.0	8654.0	21948.0	21937.0	
4306301 Galera, La distrito 01	8552.0	8654.0	21948.0	21937.0	
4306301001 Galera, La sección 01001	8552.0	8654.0	21948.0	21937.0	
43064 Gandesa	10051.0	10010.0	28041.0	27661.0	
4306401 Gandesa distrito 01	10444.0	10426.0	28987.0	28631.0	
4306401001 Gandesa sección 01001	10444.0	10426.0	28987.0	28631.0	
4306402 Gandesa distrito 02	9458.0	9392.0	26598.0	26199.0	
4306402001 Gandesa sección 02001	9458.0	9392.0	26598.0	26199.0	
43065 Garcia	10511.0	9935.0	25790.0	26050.0	
4306501 Garcia distrito 01	10511.0	9935.0	25790.0	26050.0	
4306501001 Garcia sección 01001	10511.0	9935.0	25790.0	26050.0	
43066 Garidells, Els	11511.0	11276.0	30178.0	29017.0	
4306601 Garidells, Els distrito 01	11511.0	11276.0	30178.0	29017.0	
4306601001 Garidells, Els sección 01001	11511.0	11276.0	30178.0	29017.0	
43067 Ginestar	9650.0	9524.0	24737.0	24022.0	
4306701 Ginestar distrito 01	9650.0	9524.0	24737.0	24022.0	
4306701001 Ginestar sección 01001	9650.0	9524.0	24737.0	24022.0	
43068 Godall	8195.0	8735.0	21693.0	21536.0	
4306801 Godall distrito 01	8195.0	8735.0	21693.0	21536.0	
4306801001 Godall sección 01001	8195.0	8735.0	21693.0	21536.0	
43069 Gratallops	11606.0	10690.0	29576.0	26106.0	
4306901 Gratallops distrito 01	11606.0	10690.0	29576.0	26106.0	
4306901001 Gratallops sección 01001	11606.0	10690.0	29576.0	26106.0	
43070 Guiamets, Els	11782.0	11640.0	32196.0	30964.0	
4307001 Guiamets, Els distrito 01	11782.0	11640.0	32196.0	30964.0	
4307001001 Guiamets, Els sección 01001	11782.0	11640.0	32196.0	30964.0	
43071 Horta de Sant Joan	9660.0	9239.0	24172.0	22446.0	
4307101 Horta de Sant Joan distrito 01	9660.0	9239.0	24172.0	22446.0	
4307101001 Horta de Sant Joan sección 01001	9660.0	9239.0	24172.0	22446.0	
43072 Lloar, El	11900.0	10909.0	29369.0	26715.0	
4307201 Lloar, El distrito 01	11900.0	10909.0	29369.0	26715.0	
4307201001 Lloar, El sección 01001	11900.0	10909.0	29369.0	26715.0	
43073 Llorac	.	.	.	.	
4307301 Llorac distrito 01	.	.	.	.	
4307301001 Llorac sección 01001	.	.	.	.	
43074 Llorenç del Penedès	11252.0	11009.0	31047.0	30542.0	
4307401 Llorenç del Penedès distrito 01	11252.0	11009.0	31047.0	30542.0	
4307401001 Llorenç del Penedès sección 01001	11252.0	11009.0	31047.0	30542.0	
43076 Marçà	11144.0	10671.0	26516.0	24544.0	
4307601 Marçà distrito 01	11144.0	10671.0	26516.0	24544.0	
4307601001 Marçà sección 01001	11144.0	10671.0	26516.0	24544.0	
43075 Margalef	.	.	.	.	
4307501 Margalef distrito 01	.	.	.	.	
4307501001 Margalef sección 01001	.	.	.	.	
43077 Mas de Barberans	9255.0	8898.0	22404.0	21650.0	
4307701 Mas de Barberans distrito 01	9255.0	8898.0	22404.0	21650.0	
4307701001 Mas de Barberans sección 01001	9255.0	8898.0	22404.0	21650.0	
43078 Masdenverge	10117.0	9721.0	25572.0	24859.0	
4307801 Masdenverge distrito 01	10117.0	9721.0	25572.0	24859.0	
4307801001 Masdenverge sección 01001	10117.0	9721.0	25572.0	24859.0	
43079 Masllorenç	10126.0	9550.0	24642.0	23221.0	
4307901 Masllorenç distrito 01	10126.0	9550.0	24642.0	23221.0	
4307901001 Masllorenç sección 01001	10126.0	9550.0	24642.0	23221.0	
43080 Masó, La	14192.0	12479.0	36124.0	31089.0	
4308001 Masó, La distrito 01	14192.0	12479.0	36124.0	31089.0	
4308001001 Masó, La sección 01001	14192.0	12479.0	36124.0	31089.0	
43081 Maspujols	12195.0	11544.0	33558.0	30876.0	
4308101 Maspujols distrito 01	12195.0	11544.0	33558.0	30876.0	
4308101001 Maspujols sección 01001	12195.0	11544.0	33558.0	30876.0	
43082 Masroig, El	10175.0	10488.0	24819.0	24472.0	
4308201 Masroig, El distrito 01	10175.0	10488.0	24819.0	24472.0	
4308201001 Masroig, El sección 01001	10175.0	10488.0	24819.0	24472.0	
43083 Milà, El	10563.0	10743.0	30666.0	30498.0	
4308301 Milà, El distrito 01	10563.0	10743.0	30666.0	30498.0	
4308301001 Milà, El sección 01001	10563.0	10743.0	30666.0	30498.0	
43084 Miravet	10019.0	9855.0	25439.0	25392.0	
4308401 Miravet distrito 01	10019.0	9855.0	25439.0	25392.0	
4308401001 Miravet sección 01001	10019.0	9855.0	25439.0	25392.0	
43085 Molar, El	11320.0	11049.0	26664.0	25448.0	
4308501 Molar, El distrito 01	11320.0	11049.0	26664.0	25448.0	
4308501001 Molar, El sección 01001	11320.0	11049.0	26664.0	25448.0	
43086 Montblanc	12042.0	11844.0	31592.0	30966.0	
4308601 Montblanc distrito 01	10910.0	10670.0	26292.0	26150.0	
4308601001 Montblanc sección 01001	10910.0	10602.0	26292.0	25105.0	
4308601002 Montblanc sección 01002	""	10731.0	""	27160.0	
4308602 Montblanc distrito 02	12309.0	12124.0	32984.0	32209.0	
4308602001 Montblanc sección 02001	12411.0	12125.0	33517.0	32643.0	
4308602002 Montblanc sección 02002	11562.0	11457.0	30018.0	29319.0	
4308602003 Montblanc sección 02003	13582.0	13383.0	38304.0	37559.0	
43088 Montbrió del Camp	11302.0	10896.0	28050.0	26798.0	
4308801 Montbrió del Camp distrito 01	11302.0	10896.0	28050.0	26798.0	
4308801001 Montbrió del Camp sección 01001	11302.0	10896.0	28050.0	26798.0	
43089 Montferri	10896.0	9320.0	27774.0	24417.0	
4308901 Montferri distrito 01	10896.0	9320.0	27774.0	24417.0	
4308901001 Montferri sección 01001	10896.0	9320.0	27774.0	24417.0	
43090 Montmell, El	9194.0	8793.0	21603.0	20705.0	
4309001 Montmell, El distrito 01	9194.0	8793.0	21603.0	20705.0	
4309001001 Montmell, El sección 01001	9194.0	8793.0	21603.0	20705.0	
43091 Mont-ral	10148.0	9935.0	22833.0	22529.0	
4309101 Mont-ral distrito 01	10148.0	9935.0	22833.0	22529.0	
4309101001 Mont-ral sección 01001	10148.0	9935.0	22833.0	22529.0	
43092 Mont-roig del Camp	9649.0	9587.0	23768.0	23096.0	
4309201 Mont-roig del Camp distrito 01	9649.0	9587.0	23768.0	23096.0	
4309201001 Mont-roig del Camp sección 01001	9884.0	9615.0	24696.0	23956.0	
4309201002 Mont-roig del Camp sección 01002	10160.0	10064.0	25545.0	24465.0	
4309201003 Mont-roig del Camp sección 01003	9400.0	9052.0	26816.0	25497.0	
4309201004 Mont-roig del Camp sección 01004	11475.0	11297.0	24391.0	24309.0	
4309201005 Mont-roig del Camp sección 01005	9657.0	9682.0	24273.0	23944.0	
4309201006 Mont-roig del Camp sección 01006	8876.0	8668.0	22424.0	21276.0	
4309201007 Mont-roig del Camp sección 01007	8738.0	9011.0	20754.0	20529.0	
4309201008 Mont-roig del Camp sección 01008	9784.0	10019.0	22547.0	21950.0	
43093 Móra d'Ebre	11673.0	11266.0	31248.0	30406.0	
4309301 Móra d'Ebre distrito 01	12192.0	11791.0	33327.0	32392.0	
