Atlas de Distribución de Renta de los Hogares
Zaragoza
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
5007001 Calmarza distrito 01	.	.	.	.	
5007001001 Calmarza sección 01001	.	.	.	.	
50071 Campillo de Aragón	10657.0	11177.0	25413.0	24973.0	
5007101 Campillo de Aragón distrito 01	10657.0	11177.0	25413.0	24973.0	
5007101001 Campillo de Aragón sección 01001	10657.0	11177.0	25413.0	24973.0	
50072 Carenas	12055.0	21757.0	23830.0	41263.0	
5007201 Carenas distrito 01	12055.0	21757.0	23830.0	41263.0	
5007201001 Carenas sección 01001	12055.0	21757.0	23830.0	41263.0	
50073 Cariñena	10151.0	10182.0	28209.0	27738.0	
5007301 Cariñena distrito 01	10334.0	10482.0	28583.0	28346.0	
5007301001 Cariñena sección 01001	10334.0	10482.0	28583.0	28346.0	
5007302 Cariñena distrito 02	9726.0	9482.0	27328.0	26287.0	
5007302001 Cariñena sección 02001	9726.0	9482.0	27328.0	26287.0	
50074 Caspe	9101.0	8866.0	24038.0	23167.0	
5007401 Caspe distrito 01	6741.0	6700.0	19156.0	18650.0	
5007401001 Caspe sección 01001	6741.0	6700.0	19156.0	18650.0	
5007402 Caspe distrito 02	7612.0	7326.0	20109.0	19233.0	
5007402001 Caspe sección 02001	7612.0	7326.0	20109.0	19233.0	
5007403 Caspe distrito 03	9785.0	9457.0	25493.0	24078.0	
5007403001 Caspe sección 03001	10285.0	9719.0	26910.0	24780.0	
5007403002 Caspe sección 03002	9157.0	9125.0	23729.0	23190.0	
5007404 Caspe distrito 04	10140.0	9937.0	26278.0	25865.0	
5007404001 Caspe sección 04001	9572.0	9419.0	24479.0	24558.0	
5007404002 Caspe sección 04002	10474.0	10241.0	27358.0	26633.0	
50075 Castejón de Alarba	.	.	.	.	
5007501 Castejón de Alarba distrito 01	.	.	.	.	
5007501001 Castejón de Alarba sección 01001	.	.	.	.	
50076 Castejón de las Armas	.	.	.	.	
5007601 Castejón de las Armas distrito 01	.	.	.	.	
5007601001 Castejón de las Armas sección 01001	.	.	.	.	
50077 Castejón de Valdejasa	12751.0	11966.0	28180.0	26776.0	
5007701 Castejón de Valdejasa distrito 01	12751.0	11966.0	28180.0	26776.0	
