Atlas de Distribución de Renta de los Hogares
Ciudad Real
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
1303403001 Ciudad Real sección 03001	12834.0	12655.0	29617.0	29855.0	
1303403002 Ciudad Real sección 03002	11159.0	10572.0	26796.0	25954.0	
1303403003 Ciudad Real sección 03003	9296.0	9279.0	23342.0	23187.0	
1303403004 Ciudad Real sección 03004	10837.0	10642.0	29387.0	28485.0	
1303403005 Ciudad Real sección 03005	12271.0	12333.0	32333.0	31644.0	
1303403006 Ciudad Real sección 03006	12297.0	12272.0	32264.0	31739.0	
1303404 Ciudad Real distrito 04	12614.0	12413.0	32945.0	32494.0	
1303404001 Ciudad Real sección 04001	14344.0	14592.0	35859.0	36495.0	
1303404002 Ciudad Real sección 04002	12041.0	12102.0	31351.0	32055.0	
1303404003 Ciudad Real sección 04003	11340.0	11292.0	29100.0	28963.0	
1303404004 Ciudad Real sección 04004	11961.0	11457.0	30282.0	28971.0	
1303404005 Ciudad Real sección 04005	11142.0	11040.0	26370.0	26171.0	
1303404006 Ciudad Real sección 04006	11439.0	11000.0	27389.0	26726.0	
1303404007 Ciudad Real sección 04007	16081.0	15826.0	39094.0	38524.0	
1303404008 Ciudad Real sección 04008	14432.0	14052.0	33416.0	32098.0	
1303404009 Ciudad Real sección 04009	16218.0	16186.0	43707.0	43940.0	
1303404010 Ciudad Real sección 04010	9479.0	9305.0	24234.0	23745.0	
1303404011 Ciudad Real sección 04011	12437.0	12174.0	37664.0	36238.0	
1303404012 Ciudad Real sección 04012	14645.0	14295.0	41223.0	40938.0	
1303404013 Ciudad Real sección 04013	13330.0	12896.0	39411.0	38722.0	
1303404014 Ciudad Real sección 04014	13422.0	13209.0	39343.0	38711.0	
1303405 Ciudad Real distrito 05	10421.0	9989.0	29528.0	28470.0	
1303405001 Ciudad Real sección 05001	10421.0	9989.0	29528.0	28470.0	
13035 Corral de Calatrava	8124.0	8094.0	21231.0	21012.0	
1303501 Corral de Calatrava distrito 01	8124.0	8094.0	21231.0	21012.0	
1303501001 Corral de Calatrava sección 01001	8124.0	8094.0	21231.0	21012.0	
13036 Cortijos, Los	8167.0	7630.0	19623.0	18248.0	
1303601 Cortijos, Los distrito 01	8167.0	7630.0	19623.0	18248.0	
1303601001 Cortijos, Los sección 01001	8167.0	7630.0	19623.0	18248.0	
13037 Cózar	7190.0	7175.0	17107.0	16783.0	
1303701 Cózar distrito 01	7190.0	7175.0	17107.0	16783.0	
1303701001 Cózar sección 01001	7190.0	7175.0	17107.0	16783.0	
13039 Daimiel	8230.0	7874.0	22602.0	21808.0	
1303901 Daimiel distrito 01	8046.0	7673.0	21964.0	21153.0	
1303901001 Daimiel sección 01001	7184.0	6894.0	21439.0	20833.0	
1303901002 Daimiel sección 01002	7731.0	7447.0	21681.0	21049.0	
1303901003 Daimiel sección 01003	8988.0	8494.0	22506.0	21444.0	
1303902 Daimiel distrito 02	8935.0	8566.0	24429.0	23826.0	
1303902001 Daimiel sección 02001	10193.0	9801.0	25169.0	24486.0	
1303902002 Daimiel sección 02002	8295.0	7814.0	23230.0	22390.0	
1303902003 Daimiel sección 02003	8274.0	8026.0	24924.0	24716.0	
1303903 Daimiel distrito 03	8241.0	7839.0	22953.0	22135.0	
1303903001 Daimiel sección 03001	8408.0	8110.0	24112.0	23258.0	
1303903002 Daimiel sección 03002	8028.0	7357.0	23294.0	21729.0	
1303903003 Daimiel sección 03003	8217.0	7893.0	21726.0	21380.0	
1303904 Daimiel distrito 04	7803.0	7516.0	21312.0	20426.0	
1303904001 Daimiel sección 04001	7447.0	7155.0	22012.0	20762.0	
1303904002 Daimiel sección 04002	9833.0	9466.0	24352.0	23407.0	
1303904003 Daimiel sección 04003	6710.0	6455.0	18500.0	17890.0	
