Atlas de Distribución de Renta de los Hogares
Girona
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
1707801001 Ger sección 01001	15477.0	16084.0	35800.0	37211.0	
17079 Girona	13183.0	12678.0	35054.0	33588.0	
1707901 Girona distrito 01	9788.0	9365.0	25874.0	24868.0	
1707901001 Girona sección 01001	14222.0	13196.0	30986.0	28954.0	
1707901002 Girona sección 01002	13250.0	13013.0	37291.0	36418.0	
1707901003 Girona sección 01003	15080.0	14212.0	34271.0	32452.0	
1707901004 Girona sección 01004	10187.0	10076.0	24345.0	24138.0	
1707901005 Girona sección 01005	3335.0	3165.0	11804.0	11472.0	
1707901006 Girona sección 01006	7476.0	7458.0	20650.0	20217.0	
1707902 Girona distrito 02	16153.0	15453.0	41843.0	39979.0	
1707902001 Girona sección 02001	17354.0	17051.0	43385.0	42309.0	
1707902002 Girona sección 02002	17391.0	16551.0	40343.0	38030.0	
1707902003 Girona sección 02003	17116.0	17588.0	43056.0	43536.0	
1707902004 Girona sección 02004	17463.0	16094.0	43670.0	39797.0	
1707902005 Girona sección 02005	17672.0	15840.0	44179.0	39578.0	
1707902006 Girona sección 02006	16250.0	15557.0	38838.0	37699.0	
1707902007 Girona sección 02007	16455.0	15886.0	43511.0	42395.0	
1707902008 Girona sección 02008	17284.0	16626.0	43780.0	41164.0	
1707902009 Girona sección 02009	14049.0	13340.0	37046.0	35868.0	
1707902010 Girona sección 02010	13718.0	13624.0	34288.0	33695.0	
1707902011 Girona sección 02011	12879.0	12260.0	32463.0	30535.0	
1707902012 Girona sección 02012	17571.0	16450.0	42959.0	40714.0	
1707902013 Girona sección 02013	14623.0	14134.0	36414.0	35045.0	
1707902014 Girona sección 02014	11342.0	10913.0	28946.0	27179.0	
1707902015 Girona sección 02015	20206.0	19071.0	57356.0	54243.0	
1707902016 Girona sección 02016	21634.0	20203.0	67150.0	64170.0	
1707902017 Girona sección 02017	16946.0	15594.0	52138.0	48400.0	
1707902018 Girona sección 02018	16016.0	15286.0	41161.0	39844.0	
1707902019 Girona sección 02019	15801.0	15447.0	41924.0	40547.0	
1707902020 Girona sección 02020	18788.0	18528.0	53900.0	53246.0	
1707902021 Girona sección 02021	14974.0	13963.0	38080.0	35512.0	
1707902022 Girona sección 02022	12049.0	11576.0	30533.0	29432.0	
1707903 Girona distrito 03	11403.0	11209.0	31064.0	30304.0	
1707903001 Girona sección 03001	17237.0	16714.0	37399.0	35402.0	
1707903002 Girona sección 03002	18475.0	17250.0	39935.0	36879.0	
1707903003 Girona sección 03003	15679.0	15003.0	36647.0	34815.0	
1707903004 Girona sección 03004	18120.0	17526.0	44720.0	42755.0	
1707903005 Girona sección 03005	18931.0	18913.0	48439.0	48015.0	
1707903006 Girona sección 03006	13088.0	12556.0	33398.0	31973.0	
1707903007 Girona sección 03007	9554.0	9245.0	25324.0	24658.0	
1707903008 Girona sección 03008	10129.0	10090.0	27724.0	27122.0	
1707903009 Girona sección 03009	7740.0	7528.0	24241.0	23141.0	
1707903010 Girona sección 03010	10308.0	9962.0	29633.0	28446.0	
1707903011 Girona sección 03011	8972.0	8925.0	25638.0	25411.0	
1707903012 Girona sección 03012	8521.0	8211.0	26880.0	25763.0	
1707903013 Girona sección 03013	7924.0	7791.0	24541.0	23596.0	
1707903014 Girona sección 03014	8344.0	8160.0	25529.0	24924.0	
