Atlas de Distribución de Renta de los Hogares
Cádiz
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
1101209022 Cádiz sección 09022	13845.0	14627.0	36743.0	38030.0	
1101209023 Cádiz sección 09023	18173.0	19020.0	42493.0	43995.0	
1101210 Cádiz distrito 10	11863.0	11591.0	30977.0	30508.0	
1101210001 Cádiz sección 10001	18157.0	17979.0	46267.0	46128.0	
1101210002 Cádiz sección 10002	11611.0	11477.0	28528.0	28575.0	
1101210003 Cádiz sección 10003	11632.0	11614.0	31503.0	31474.0	
1101210004 Cádiz sección 10004	9739.0	9534.0	25211.0	24453.0	
1101210005 Cádiz sección 10005	6948.0	6687.0	19750.0	19214.0	
1101210006 Cádiz sección 10006	9603.0	9322.0	26223.0	25509.0	
1101210007 Cádiz sección 10007	15561.0	15498.0	37123.0	36619.0	
1101210008 Cádiz sección 10008	11228.0	11029.0	30107.0	29797.0	
1101210009 Cádiz sección 10009	15644.0	15434.0	37959.0	37940.0	
1101210010 Cádiz sección 10010	10545.0	10047.0	27346.0	26408.0	
1101210011 Cádiz sección 10011	8807.0	9113.0	23886.0	24826.0	
1101210012 Cádiz sección 10012	8563.0	8110.0	23094.0	22141.0	
1101210013 Cádiz sección 10013	8760.0	8627.0	24532.0	24315.0	
1101210014 Cádiz sección 10014	9067.0	8773.0	23698.0	23127.0	
1101210015 Cádiz sección 10015	10651.0	10625.0	26668.0	26842.0	
1101210016 Cádiz sección 10016	8188.0	7905.0	21360.0	20790.0	
1101210017 Cádiz sección 10017	13085.0	12318.0	34308.0	32977.0	
1101210018 Cádiz sección 10018	12873.0	12484.0	32742.0	32017.0	
1101210019 Cádiz sección 10019	15916.0	15776.0	37674.0	37267.0	
1101210020 Cádiz sección 10020	9106.0	8933.0	24799.0	24682.0	
1101210021 Cádiz sección 10021	16196.0	16127.0	39666.0	40138.0	
1101210022 Cádiz sección 10022	6597.0	6427.0	18862.0	18905.0	
1101210023 Cádiz sección 10023	12151.0	11300.0	33971.0	31723.0	
1101210024 Cádiz sección 10024	13148.0	12610.0	31811.0	30782.0	
1101210025 Cádiz sección 10025	14326.0	14445.0	39187.0	39393.0	
1101210026 Cádiz sección 10026	11525.0	10872.0	32294.0	30773.0	
11013 Castellar de la Frontera	8005.0	7603.0	22428.0	21387.0	
1101301 Castellar de la Frontera distrito 01	8005.0	7603.0	22428.0	21387.0	
1101301001 Castellar de la Frontera sección 01001	7675.0	7307.0	21295.0	20248.0	
1101301002 Castellar de la Frontera sección 01002	8340.0	7901.0	23599.0	22574.0	
11015 Chiclana de la Frontera	7881.0	7725.0	22651.0	22786.0	
1101501 Chiclana de la Frontera distrito 01	8118.0	7998.0	24145.0	24590.0	
1101501001 Chiclana de la Frontera sección 01001	9114.0	8829.0	24691.0	23691.0	
1101501002 Chiclana de la Frontera sección 01002	10098.0	9847.0	29657.0	29542.0	
1101501003 Chiclana de la Frontera sección 01003	6767.0	6657.0	21552.0	23401.0	
1101501004 Chiclana de la Frontera sección 01004	6478.0	6272.0	21032.0	20316.0	
1101501005 Chiclana de la Frontera sección 01005	8772.0	8545.0	22868.0	22152.0	
1101501006 Chiclana de la Frontera sección 01006	6253.0	6013.0	18885.0	18073.0	
1101501007 Chiclana de la Frontera sección 01007	10088.0	9712.0	31391.0	30734.0	
1101501008 Chiclana de la Frontera sección 01008	7100.0	7366.0	21137.0	25234.0	
1101502 Chiclana de la Frontera distrito 02	8404.0	8183.0	24973.0	24525.0	
1101502001 Chiclana de la Frontera sección 02001	6679.0	6288.0	18224.0	17575.0	
1101502002 Chiclana de la Frontera sección 02002	9141.0	8800.0	26144.0	25051.0	
1101502003 Chiclana de la Frontera sección 02003	8746.0	8941.0	24360.0	25553.0	
1101502004 Chiclana de la Frontera sección 02004	9631.0	9480.0	28627.0	27819.0	
1101502005 Chiclana de la Frontera sección 02005	7526.0	7293.0	23541.0	23259.0	
1101502006 Chiclana de la Frontera sección 02006	6903.0	6705.0	22486.0	21830.0	
