Atlas de Distribución de Renta de los Hogares
Guadalajara
Indicadores de renta media
Unidades: Euros
	Renta media por persona 		Renta media por hogar		
1913003003 Guadalajara sección 03003	7588.0	7457.0	19791.0	19086.0	
1913003004 Guadalajara sección 03004	16225.0	16057.0	49236.0	48525.0	
1913003005 Guadalajara sección 03005	10970.0	10473.0	26824.0	26296.0	
1913003007 Guadalajara sección 03007	13675.0	12516.0	34984.0	32253.0	
1913003008 Guadalajara sección 03008	14780.0	14380.0	40947.0	39659.0	
1913003009 Guadalajara sección 03009	11044.0	11116.0	31041.0	30645.0	
1913003010 Guadalajara sección 03010	15317.0	15040.0	39913.0	39284.0	
1913003011 Guadalajara sección 03011	14400.0	14382.0	39789.0	39822.0	
1913003012 Guadalajara sección 03012	15197.0	15072.0	30791.0	29049.0	
1913004 Guadalajara distrito 04	13538.0	13438.0	34512.0	34427.0	
1913004001 Guadalajara sección 04001	12454.0	12549.0	32536.0	32885.0	
1913004002 Guadalajara sección 04002	13434.0	13398.0	31293.0	31631.0	
1913004003 Guadalajara sección 04003	16579.0	17647.0	40757.0	44016.0	
1913004004 Guadalajara sección 04004	10999.0	10868.0	30156.0	29430.0	
1913004005 Guadalajara sección 04005	10820.0	10592.0	25877.0	25372.0	
1913004006 Guadalajara sección 04006	14239.0	13491.0	37498.0	36143.0	
1913004007 Guadalajara sección 04007	16588.0	15982.0	42785.0	41689.0	
1913004008 Guadalajara sección 04008	14916.0	14948.0	36330.0	35741.0	
1913004009 Guadalajara sección 04009	13949.0	13465.0	34984.0	33858.0	
1913004010 Guadalajara sección 04010	11939.0	11718.0	29157.0	28860.0	
1913004011 Guadalajara sección 04011	13105.0	12953.0	37209.0	36737.0	
1913005 Guadalajara distrito 05	11169.0	11100.0	31270.0	31280.0	
1913005001 Guadalajara sección 05001	10708.0	10427.0	31759.0	31073.0	
1913005002 Guadalajara sección 05002	12138.0	12194.0	30928.0	30860.0	
1913005003 Guadalajara sección 05003	9313.0	9122.0	26322.0	25728.0	
1913005004 Guadalajara sección 05004	8828.0	8616.0	24190.0	24114.0	
1913005005 Guadalajara sección 05005	17301.0	17574.0	53751.0	55940.0	
19132 Henche	.	.	.	.	
1913201 Henche distrito 01	.	.	.	.	
1913201001 Henche sección 01001	.	.	.	.	
19133 Heras de Ayuso	5163.0	6089.0	18601.0	17948.0	
1913301 Heras de Ayuso distrito 01	5163.0	6089.0	18601.0	17948.0	
1913301001 Heras de Ayuso sección 01001	5163.0	6089.0	18601.0	17948.0	
19134 Herrería	.	.	.	.	
1913401 Herrería distrito 01	.	.	.	.	
1913401001 Herrería sección 01001	.	.	.	.	
19135 Hiendelaencina	14245.0	13828.0	24928.0	24974.0	
1913501 Hiendelaencina distrito 01	14245.0	13828.0	24928.0	24974.0	
1913501001 Hiendelaencina sección 01001	14245.0	13828.0	24928.0	24974.0	
19136 Hijes	.	.	.	.	
1913601 Hijes distrito 01	.	.	.	.	
1913601001 Hijes sección 01001	.	.	.	.	
19138 Hita	12461.0	12525.0	24695.0	25432.0	
1913801 Hita distrito 01	12461.0	12525.0	24695.0	25432.0	
1913801001 Hita sección 01001	12461.0	12525.0	24695.0	25432.0	
19139 Hombrados	.	.	.	.	
1913901 Hombrados distrito 01	.	.	.	.	
1913901001 Hombrados sección 01001	.	.	.	.	
19142 Hontoba	10896.0	10238.0	21223.0	20610.0	
1914201 Hontoba distrito 01	10896.0	10238.0	21223.0	20610.0	
1914201001 Hontoba sección 01001	10896.0	10238.0	21223.0	20610.0	
19143 Horche	10092.0	10036.0	26077.0	25765.0	
1914301 Horche distrito 01	10092.0	10036.0	26077.0	25765.0	
1914301001 Horche sección 01001	10092.0	10036.0	26077.0	25765.0	
19145 Hortezuela de Océn	.	.	.	.	
